risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id
low_risk_tolerance,no_investment_exp,very_important_liq_need,Android,15.7409833333,stock,50.0,short_time_horizon,ed87d33cc61a7d0e3253cc618f670781
low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,6.2182,stock,20.0,short_time_horizon,ee1209d1025e38c5ac9220ab5dfa6a01
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,7.47073333333,stock,2500.0,med_time_horizon,8456a92623afc78ab085ebd70bf602f2
high_risk_tolerance,no_investment_exp,very_important_liq_need,both,18.2090666667,stock,20.0,long_time_horizon,1a8140376eff65d06388f9370a142b29
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,8.14416666667,stock,100.0,short_time_horizon,981db0b4529a85737cb8ff5129eec919
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,3d22da2529def30ca736181f78b15e03
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,510.0,short_time_horizon,098d0062fcd3e217e8ff6d31286cb10f
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,37.3674166667,stock,1000.0,short_time_horizon,23f98f423e9052e85e85341cd7e2b919
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,8.96128333333,stock,50.0,short_time_horizon,11462d1c71cc7eedec549c4ec4883c27
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,23.0887333333,mlp,19.96,long_time_horizon,e80be08b3b072099cbc47c2713926556
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,12.1376333333,stock,100.0,short_time_horizon,94b93a1b4382f994d4a09d5730dca467
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.3746666667,stock,150.0,short_time_horizon,86d436373a03b578b749ca669a05e2c5
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,36.5464833333,stock,500.0,long_time_horizon,8d0ce4d7290a8033257e458ee7dce763
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,43.8711166667,stock,125.0,med_time_horizon,4cadeb16263b5bfd9679978dae484bc1
med_risk_tolerance,limited_investment_exp,not_important_liq_need,iOS,42.4050333333,stock,50.0,med_time_horizon,75aa1ea910b424c2d4179d91246378a4
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,6.82161666667,stock,250.0,short_time_horizon,c4bf2c2846510e2fb33d414a372034f9
low_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,50.7996666667,stock,5000.0,short_time_horizon,51acfbb640aaa495e66413ba8e5282bf
med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,70.5603333333,stock,46.0,short_time_horizon,6e2710b1df44cbcf2039ca96db9378fc
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,36.9008,stock,50.0,short_time_horizon,ac25c79f4e48af7ee2333016f5614398
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,9.08895,stock,200.0,short_time_horizon,b6ae676e71daef9bd4c5506e0052cf39
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,11.4639666667,stock,500.0,long_time_horizon,5e90b6272fac90a27e531ca5d7794e4d
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,4.80111666667,stock,500.0,short_time_horizon,2e03b494e3b9fa49a5b8f95fb2f979ec
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,11.0182,stock,4.0,long_time_horizon,d39a9f2ae92927dbf89bb3e5cecea195
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,3.71231666667,etp,100.0,long_time_horizon,56f89ee2e5b4df07279526ce80d21429
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,41.6439166667,stock,150.0,short_time_horizon,628037dc9030971560b2a12f537101cd
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,0.0,rlt,1.0,short_time_horizon,11a7826469746ad8270e6671da0906e0
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,6.14728333333,stock,10.0,long_time_horizon,d19281f5cc0b5c129de060d36df7592d
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,37.25715,stock,100.0,long_time_horizon,e2263a077b397fad080f56557662c8d5
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,93.9634333333,stock,100.0,long_time_horizon,52f4e7c5f9bc3d0584d01d779bd17550
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,1.31748333333,stock,10.0,short_time_horizon,3ae997636a70f82a3b4362edd7603f64
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,11.82005,stock,20.0,med_time_horizon,ee2d435a8d496203ec2540fd0e45cf0c
med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,5.3421,stock,500.0,med_time_horizon,ed57b62e1db6ac0ad7800fd13b7e5fb9
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,57.3807333333,stock,15.0,short_time_horizon,47004ea1443a5b86bab1e6a06dc2ef6e
med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,65.9774833333,stock,35.46,short_time_horizon,548857364d61cfcdd898b00325a4c775
med_risk_tolerance,no_investment_exp,very_important_liq_need,both,50.6065166667,stock,10.0,long_time_horizon,b62068179167c3e4c0a3cc56a64bf151
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,5.27675,stock,20.0,med_time_horizon,a20361ceb383e73142f87d8579212ebb
med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,9.36736666667,stock,2500.0,short_time_horizon,aac4aec35bce1026425efd4a2ccb702e
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,8.63416666667,stock,22.0,med_time_horizon,e4e4df5a89f66609f2f6bc2eb6f23e0d
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.916416666667,stock,50.0,med_time_horizon,496405b23916e8aa4234368525045627
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,Android,21.6729333333,stock,10.0,long_time_horizon,a4cd09ad94fb73d9942f56df79145521
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,13.0069,stock,100.0,short_time_horizon,4016b19e63af23d6dc3af6aad6b92a2a
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,75.0,short_time_horizon,828c5c7e00ee66db68a1c7f116a3072b
high_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,stock,2000.0,short_time_horizon,691c646830e93e1a69dd93abc4a66cb1
high_risk_tolerance,extensive_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,4ac769e84468560f9eaa8f1fb338c036
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,750.0,long_time_horizon,1d8a78ee4f2a047d7bdf3cebd4423126
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,37.1619,lp,1000.0,med_time_horizon,dbb83726163affbaf7322c55b8eeea91
med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,45.0205666667,stock,1500.0,short_time_horizon,82e40f8476f1c99246119dcabfe1245e
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,5.0105,stock,200.0,short_time_horizon,9eb060007c4360b04eebd45df5c22f21
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,28.5505666667,stock,100.0,long_time_horizon,89ed082703f505efcb79d0d01e0caf53
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,15.3295,stock,1500.0,med_time_horizon,fd513779778051da73b91083d38ad8fd
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,6.74286666667,stock,10.0,long_time_horizon,397949a6dcc2970654ff9e1798bf7a4c
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,161.8586,stock,75.0,long_time_horizon,761df77dfe49e5ec9dbd576d4973ae06
high_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,adr,500.0,long_time_horizon,aade78479fee082bda95ee2378ce1a08
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,stock,100.0,long_time_horizon,fd0fab649e0d65d7473358dff7333cd2
low_risk_tolerance,limited_investment_exp,very_important_liq_need,both,3.15308333333,stock,100.0,short_time_horizon,6f41570f0bbd27640a2620aa4ac2c048
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,18.8967166667,stock,1500.0,short_time_horizon,35c812259b2beb1f01966bcf5d8f0dff
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,200.0,long_time_horizon,56049016e7e3bb7bb51c73a04c0ac121
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,40.0,long_time_horizon,e44caeb08ffc9b74690c47452f203988
low_risk_tolerance,good_investment_exp,very_important_liq_need,Android,84.5086666667,etp,3000.0,long_time_horizon,c743758b48d4dd3fa8ec76ec9d8ba59c
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,17.1140166667,stock,100.0,med_time_horizon,8a1054e5380309f287c510fb03a2b716
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,51.9320333333,stock,20.0,short_time_horizon,117613a6505faabcb756dd50cab090c1
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,12.4612,stock,50.0,long_time_horizon,a476b435341441723f0942600ea42986
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,44.2365833333,stock,1000.0,long_time_horizon,55a8904752355fba3547434c05438690
high_risk_tolerance,no_investment_exp,very_important_liq_need,both,20.4858166667,stock,500.0,short_time_horizon,2980c8174864d71834180613f1345be4
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,43.9499666667,stock,50.0,long_time_horizon,e4691694589fa6b308b3efb0933462d8
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,31.3847833333,stock,1000.0,short_time_horizon,45f88742a2286e501fcc6080c9262ba4
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,9.8177,etp,500.0,short_time_horizon,b714f57c7ba1361119f2719163bba548
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,5.68686666667,stock,1000.0,long_time_horizon,224a5a89d852aa75396853e5ea66c6cc
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,5.4148,stock,10.0,short_time_horizon,e20ba78cbe38dc7238141504f6c701c8
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,188.433916667,stock,525.0,long_time_horizon,d9eae065eb57bf6bd69bd13b7660a50b
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,61.4772666667,stock,500.0,short_time_horizon,6be4c39e73a02f3eb9dc62e2cb325850
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,35.9722166667,stock,262.0,short_time_horizon,c35c71450a6ed7d421ff2ae4fc4657ef
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,2800.0,short_time_horizon,cde9fba90443c181be7561b6d47abccc
med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,10.2715833333,stock,100.0,short_time_horizon,b63bb58175fc4a688909f9f25bf065c7
high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,280.355916667,stock,1000.0,short_time_horizon,ce9412ab6ad46b25cb36af01694d5ec8
med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,25.3455,stock,75.0,long_time_horizon,dd82650a077d2544d766355bb2be06b9
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,3000.0,long_time_horizon,ec19fdf9984c1084032985372ebb837a
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,a618988e0e636b1ffa944a57d3f31576
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,35.7459833333,stock,50.0,short_time_horizon,eeb7f99fef55fd438961b1f062cd1409
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,21.9213833333,stock,30.0,short_time_horizon,fb36108ae3e5818ea3f172bd7ee3cef2
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,5.31808333333,etp,500.0,long_time_horizon,59328fa73887bf55dcf52db400cb92c8
med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,19.83745,etp,100.0,long_time_horizon,11b7c5740b583dc848aea7c798b97834
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,0db820f75e0713c697739db2c6f29185
low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,16.5970833333,stock,20.0,short_time_horizon,ddb0b1458e3ae4f0e5c6bc2877290117
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,10.16385,stock,1000.0,med_time_horizon,9312f4b0c510c626a3bca8d7c34ddb6e
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,31.9612333333,stock,1000.0,long_time_horizon,3871c0830792456b17c1c46703201643
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,29.5486833333,stock,25.0,med_time_horizon,93e5b0a6f739c26a2614599fcbf315bc
high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,13.26255,stock,500.0,short_time_horizon,1b126311ff72d0932cb2d479dac53033
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,234.144933333,stock,1400.0,long_time_horizon,16784ce520f10dffe802479b4f774205
med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,50.2768833333,stock,200.0,short_time_horizon,b6df136355b243653028eb7b6c7dcd9f
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,45.1632166667,stock,520.0,short_time_horizon,775b8c78220fff67a03b9554058b0582
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,16.7085833333,stock,25.0,short_time_horizon,a8c27d849fae85614a6c0bd5013aad39
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,10.6102666667,stock,300.0,short_time_horizon,735242c92ac441420ebf5fdeab87f33b
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,14.7996666667,stock,1000.0,med_time_horizon,2a30773d9f0a3dac5cba2bc65ec29d78
med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,40.0,med_time_horizon,f1bc55e86d306410e16195cef2cba4a0
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,67.0677,stock,700.0,short_time_horizon,d20cb28c4ad8ae35e7df62312661529b
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,26.6687166667,stock,20.0,med_time_horizon,2f2a1763b1cf5af40821b03bce33bd8c
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,50.0,long_time_horizon,81b07c89f757fd69f6626e750226f873
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,etp,150.0,short_time_horizon,363845b8c007a0873d3f7f43fb4738a8
med_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.85805,stock,250.0,long_time_horizon,45af29c980720e7c3ef38af3344e45b5
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,both,70.4360166667,stock,200.0,med_time_horizon,de380e283fb565388d119d8eb7a1f0e0
med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,3.4214,stock,1.0,short_time_horizon,6899204412b6411b833e93e4834bd184
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,47.0543666667,stock,25.0,short_time_horizon,b0be6b6738460f9cfede1d2ada36589e
high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,2.44175,stock,50.0,long_time_horizon,1e4df01e171e96b6b4dc1d700ed989d1
med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,64.8013833333,stock,500.0,long_time_horizon,9e6db0b7f534875ec79e5998103962e5
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,91.9176833333,stock,80.0,long_time_horizon,fdbb2b7567e059cd920c8401906caa6d
med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,9ff78d9208726c7f998e4c72121b90f5
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,12.3635333333,stock,100.0,long_time_horizon,568d814d5f5cf1bae38739afd18a36f4
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,38.2821,stock,50.0,short_time_horizon,3163be254ef8200724c87d95c9af3cfa
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,200.0,long_time_horizon,c7d3ab379dc3c405025c4eb517062671
high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,49.11515,stock,300.0,short_time_horizon,ae7319d0e0cb69d4c46b77c3660fb240
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,16.1223,stock,100.0,short_time_horizon,11bc2a9479579350b8500c1524ed337f
high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,0.0,stock,500.0,med_time_horizon,909f985140ac0b01200e4551ee7e25ad
med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,12.2481666667,stock,50.0,long_time_horizon,59a9a578b47465738bf23efb5a093838
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,6.21383333333,stock,150.0,long_time_horizon,319419733dab31337eabcb158193392a
high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,22.3580833333,etp,10.0,med_time_horizon,094b17a44df22e2fcaca13375228693c
high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,41.4013333333,stock,250.0,short_time_horizon,3b23d52d0c35e140a819cfe577198ed3
high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,20.22135,etp,17.0,med_time_horizon,43e6e4683c5b14bf49efdbdf26d60cd2
med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,18.3668,stock,10.0,long_time_horizon,21d312f5430f6308dcc25054cb6b273a
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,4.18293333333,stock,250.0,long_time_horizon,ba2aa29842eee963c2225cfce359609e
high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,41.44105,etp,1000.0,long_time_horizon,a2ae29500ae61001dbbf1ebb2708adcd
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,2000.0,short_time_horizon,093e167de8c717054ef303e285f9166a
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,5.8423,stock,400.0,long_time_horizon,79adb07b6642977e7384c1805db8b3d1
med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,69.7114166667,stock,200.0,short_time_horizon,86aa796c6c258f27137d436e0773b228
high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,15.8108166667,stock,200.0,short_time_horizon,c66b32b2d4c89ba0bfbbb61ce0091e92
high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,5.146,stock,107.16,long_time_horizon,79de519e2131b3879bc47ed44735477d
low_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,2.75351666667,stock,100.0,short_time_horizon,967c48eb63149385dc982998eb16f533
